Daily Price Range,Percentage Change
0.0,-0.9629332744924974
0.0,0.734343078512123
0.0,1.444717793536028
0.0,1.0194775830130636
0.0,-0.5680455938473674
0.0,0.45582016451513474
0.0,1.0025734040453411
0.0,-0.24044907771752672
0.0,0.4383205446334249
0.0,1.0606977020883626
0.0,1.3157730193657629
0.0,-0.04420923880598811
0.0,1.3826954664518183
0.0,2.5136870020747035
0.0,0.8101202001631506
0.0,-0.4667153988877512
0.0,-0.7721749851111177
0.0,1.3023479080429157
0.0,-1.6270989533567903
0.0,0.339862346165173
0.0,1.6161583512017559
0.0,1.3595025259995552
0.0,-0.30693684581569264
0.0,-1.8017122876732834
0.0,-0.015201512774749796
0.0,0.0
0.0,-0.5719562544811947
0.0,1.8866466007849718
0.0,0.4232458858513047
0.0,-1.4554640698287067
0.0,-0.0869711549970081
0.0,0.0
0.0,-0.6995918861917586
0.0,-0.8034413549279483
0.0,1.497472088831733
0.0,-1.2836650426412133
0.0,-0.9766928916055924
0.0,-1.1137991004118435
0.0,-0.46524737997265453
0.0,-1.0452614579779167
0.0,0.839843347458539
0.0,0.46259563099900486
0.0,-0.7743508109582748
0.0,0.0
0.0,2.976357383416672
0.0,1.9914526695988344
0.0,-1.1753514471144166
0.0,0.8298778170045389
0.0,-0.40116032922536066
0.0,0.36033440012441115
0.0,-0.8433422923338002
0.0,-0.04264908160561332
0.0,-0.1110900479061202
0.0,-1.4530268699090987
0.0,0.9739730321097887
0.0,1.0269412267112146
0.0,0.2364841750129883
0.0,0.024797380074680228
0.0,1.3848422659821258
0.0,-0.2681406940063115
0.0,0.0
0.0,0.31947169671620956
0.0,-0.46033279188344095
0.0,1.7033583437879616
0.0,0.8650547367549701
0.0,0.4284268277077875
0.0,0.3020863730604927
0.0,1.3955062200228774
0.0,-1.4276979400166845
0.0,1.1999527953862341
0.0,-0.45913127981973006
0.0,2.0292059584543094
0.0,-0.8347775214727263
0.0,1.0825420292235466
0.0,0.0
0.0,0.8000476045442002
0.0,-2.130800199528061
0.0,0.7823104603667014
0.0,1.787519109140424
0.0,0.981752922891129
0.0,0.3284402318979789
0.0,2.2792033648951224
0.0,-2.3071875950720306
0.0,-4.4531329090378575
0.0,2.5880843894888876
0.0,0.6284725184946665
0.0,-2.040100193578556
0.0,0.3653904397308316
0.0,0.38279684673842973
0.0,0.5805683903974913
0.0,1.111423806342517
0.0,0.7932092905105353
0.0,-0.27518738907116835
0.0,-0.17665727822691094
0.0,-0.17917486369681845
0.0,0.6461730431723902
0.0,0.0
0.0,1.128265568971708
0.0,1.6900704921846743
0.0,0.35815709056454265
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.8675263876283866
0.0,-1.0670365593790871
0.0,1.4185010687148025
0.0,-0.4467024588870982
0.0,0.0
0.0,-1.2670349682932767
0.0,0.5693233051314499
0.0,-0.15580002684333938
0.0,-0.009179523389230915
0.0,0.35166377267344157
0.0,-0.49890691152893274
0.0,0.038192021002735256
0.0,0.4955646500422953
0.0,0.9693510247955056
0.0,1.1384123891942073
0.0,-0.43674141437228314
0.0,0.8198745816733394
0.0,-0.16675458233897622
0.0,0.7609465426534562
0.0,0.3104076964299633
0.0,1.0106220806505086
0.0,0.4834271934732869
0.0,-0.651297403775683
0.0,0.29608249444124707
0.0,0.7934993356010543
0.0,0.3349157676522415
0.0,0.11901755820056317
0.0,-1.1018108879516064
0.0,0.0
0.0,-1.668108148505909
0.0,-0.7628404493318768
0.0,0.7962334451239432
0.0,-1.5464250185757218
0.0,1.2212025322644309
0.0,0.4220270876111509
0.0,-0.025242018990143864
0.0,1.0270043092163428
0.0,0.6964043987353544
0.0,0.06573612343447569
0.0,1.0490979711944437
0.0,0.8823032021823483
0.0,-0.40046860717577715
0.0,0.21259266420815914
0.0,0.4710657355295934
0.0,0.5744306557710562
0.0,0.7843539690301558
0.0,-0.19796206074545075
0.0,-0.8290498107514328
0.0,-1.1595375196152489
0.0,1.511060044804245
0.0,0.36154933154808905
0.0,1.265748864419126
0.0,-0.5666318092324686
0.0,0.4847716357775943
0.0,0.0
0.0,0.6100969917294202
0.0,-0.3589923289139827
0.0,0.5874592428893092
0.0,-1.3754665329714595
0.0,1.0572771051882015
0.0,0.8279056682431676
0.0,-0.15446868979615858
0.0,0.4533566654196038
0.0,0.2808815940707699
0.0,-0.9353373566979614
0.0,-0.05083323289354306
0.0,-0.5346178039561933
0.0,-1.5466665265382482
0.0,0.48946673012554714
0.0,-0.7183459302325592
0.0,0.9519289048203853
0.0,0.270700863863589
0.0,-1.1448108867640008
0.0,-0.1755688248822067
0.0,-0.23905172727562457
0.0,-1.5337596753057223
0.0,-1.3998292123595302
0.0,1.0672993633633299
0.0,0.01929178803214555
0.0,1.8009612606249008
0.0,-0.46792713447644496
0.0,2.237028627708475
0.0,-0.21770968020470322
0.0,0.0
0.0,0.76399223697571
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0239153331596935
0.0,-0.5462901175007018
0.0,-0.2905353142151581
0.0,0.4412252224960451
0.0,0.47229023327812014
0.0,-0.7348065776829538
0.0,-0.824260212451301
0.0,0.0975528656796357
0.0,0.3378853764790348
0.0,-0.5175901507647753
0.0,-0.2627094684952354
0.0,0.5403326356464304
0.0,0.8276031538401097
0.0,-0.3259091017949515
0.0,0.2574950355307592
0.0,-1.4564748483682322
0.0,-2.4147486274917256
0.0,0.10048848660780384
0.0,-1.5388203038459325
0.0,0.7928408753584735
0.0,1.0075408810105986
0.0,0.440762726556689
0.0,-0.49852253197769564
0.0,-0.3362103579213923
0.0,-0.31551923835133644
0.0,0.5295170531734609
0.0,0.7584101705044203
0.0,1.0874533901080885
0.0,0.17303117371054652
0.0,-0.9975639196314574
0.0,-0.714211270063104
0.0,-0.2948561207739255
0.0,0.5128929398264462
0.0,-0.5752907792267319
0.0,-0.6479696368773888
0.0,0.6143038485682488
0.0,0.5035083703250075
0.0,-0.714002958579885
0.0,0.29003966231568157
0.0,-1.2954596664889184
0.0,0.9539106141589014
0.0,1.5571575890274338
0.0,-0.46324526264772986
0.0,-0.837727097311211
0.0,0.8044739993060843
0.0,-1.1698722301214726
0.0,-1.765629931779667
0.0,-1.9304259371833865
0.0,-0.55719927784122
0.0,0.13990705703296347
0.0,1.3390037224719677
0.0,-2.0836540709267055
0.0,1.8031891450551956
0.0,0.0
0.0,0.8065390849197865
0.0,0.20783785506296593
0.0,-0.2989063878136575
0.0,-0.18695019900950657
0.0,1.2109839903963748
0.0,0.0006736159199873531
0.0,0.8734727544249417
0.0,-0.2081384256170792
0.0,-0.12300224575834236
0.0,-0.21753098412110225
0.0,-0.7854951196115377
0.0,0.052060742008995985
0.0,-0.32435227069260875
0.0,0.8521708133579454
0.0,-0.06789435496932573
0.0,-0.20382138089836743
0.0,0.18873596860592423
0.0,0.7104465859657543
0.0,0.02739154649891727
0.0,-0.21504464898725767
0.0,-0.5300773007366224
0.0,-1.3308958706407226
0.0,-0.18685603125260536
0.0,0.40036539405307386
0.0,-1.2888342260196062
0.0,0.3881129358143762
0.0,0.18952988648526028
0.0,-0.16243968471555978
0.0,0.8004801466381983
0.0,-0.35755878338421393
0.0,0.6712014530177921
0.0,-0.1296819805991264
0.0,-0.9639981965640736
0.0,-0.23683038177844015
0.0,-0.8311972895746687
0.0,0.5994848227879069
0.0,-0.9469736083435368
0.0,0.4331003652860703
0.0,-0.12132809238034656
0.0,-0.6511088998178165
0.0,0.0
0.0,-0.6337124495801765
0.0,0.9647208544353214
0.0,1.2863081299440684
0.0,-0.1980255940553798
0.0,0.686193480946256
0.0,0.0
0.0,0.4276604070177113
0.0,0.23575027009059132
0.0,-0.2984069556729358
0.0,-0.1479481295648333
0.0,0.0
0.0,0.31749664465474225
0.0,-0.6745006988272894
0.0,0.15555221015417375
0.0,-0.7703893120479886
0.0,-0.3757705867425607
0.0,0.0
0.0,-0.18479219679568218
0.0,-0.3820505963580202
0.0,0.5791056111429015
0.0,0.2172975603955389
0.0,-1.0530531316528187
0.0,0.0
0.0,0.03767949246441412
0.0,-0.4513534508132653
0.0,-0.47162068740230395
0.0,-0.45625314761907243
0.0,0.3381028096273877
0.0,-0.44834957530690317
0.0,-0.2910342120525999
0.0,1.5588544432536617
0.0,0.7678093410362165
0.0,-0.6314954597230349
0.0,0.0
0.0,0.0
0.0,0.46510362278301043
0.0,0.45183446167798547
0.0,-0.1024150943243772
0.0,-1.0272898480569135
0.0,-0.23656746381058463
0.0,-0.4833775266764408
0.0,-0.24532816355305384
0.0,0.214840705928668
0.0,-0.2440011604614231
0.0,0.8468811114980586
0.0,0.0
0.0,0.32876278544880194
0.0,-0.4394726300492106
0.0,0.0
0.0,-0.6147461103278153
0.0,-0.7512967771868787
0.0,-0.9825080345696183
0.0,0.033767791606841985
0.0,-0.1458102780110499
0.0,0.13379166112880783
0.0,-0.9862995777943523
0.0,-1.0157145802445664
0.0,0.0
0.0,0.8128537077539458
0.0,0.3584283319724614
0.0,0.9620700501543369
0.0,-0.15427405763746777
0.0,-0.31549016029932525
0.0,-0.06127719809000773
0.0,-0.49774744815149
0.0,-0.2073430274957235
0.0,1.28878452650426
0.0,0.7222674267842006
0.0,0.0
0.0,0.974145875003108
0.0,0.0
0.0,2.229932470555748
0.0,-0.32353353184657985
0.0,0.49760482180996285
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.7403071536170868
0.0,-1.4833319704443513
0.0,-0.42535526267125967
0.0,0.7136113962254037
0.0,0.0
0.0,-0.4978838710427684
0.0,-0.06493221012587554
0.0,0.1567764340875036
0.0,0.0
0.0,2.0384588823880225
0.0,-0.46022049912011315
0.0,0.24505928919608427
0.0,-0.14127595971443294
0.0,0.09015784143537789
0.0,0.22240883240962336
0.0,-0.1652296632546594
0.0,0.0
0.0,-1.0352506666471815
0.0,1.984409134328245
0.0,0.3849046312178423
0.0,0.036226258137381034
0.0,0.5875744658429611
0.0,0.5617304282028048
0.0,0.0878108888976674
0.0,0.11269467296821466
0.0,0.3572713532676015
0.0,-2.8291617417981914
0.0,0.0
0.0,0.948389440334811
0.0,-0.37798518064480974
0.0,0.8695011980826398
0.0,0.5928375916154777
0.0,-0.5459885255441649
0.0,0.5353666772136316
0.0,-0.25745414829537266
0.0,0.40959028669416897
0.0,0.2699149006244943
0.0,0.18350532890988933
0.0,0.0
0.0,0.6646685292897132
0.0,0.7659834905628065
0.0,-0.2409929794659249
0.0,-1.1692799888601313
0.0,0.15757426148868567
0.0,-0.46860602259456763
0.0,-0.806513028278267
0.0,0.31869622063329434
0.0,-0.32447018183697846
0.0,-0.5298303509153316
0.0,0.0
0.0,0.4326892704217754
0.0,-0.5167189049902648
0.0,0.53174063149333
0.0,0.042259324534665424
0.0,0.0
0.0,-0.3236268025919223
0.0,-0.5153855495620977
0.0,0.0797027750217703
0.0,-0.43250602871571975
0.0,-0.8487880866307851
0.0,1.284420792767732
0.0,0.0
0.0,-0.0611076793700643
0.0,-1.1308180586130592
0.0,-0.8790110653698499
0.0,0.5608249849375904
0.0,-0.4398793371464721
0.0,-0.17155451361692248
0.0,0.4853752999765961
0.0,-0.26873484336941345
0.0,-0.7530906634753979
0.0,0.19040288302841138
0.0,0.0
0.0,0.7834059650872595
0.0,0.30519922291076795
0.0,0.13925443458410175
0.0,0.025725897808438734
0.0,0.47755059901481456
0.0,-0.6074126739509247
0.0,0.15938948923418822
0.0,0.3099496924804097
0.0,-0.36025812165885934
0.0,-0.0688339148652731
0.0,0.0
0.0,0.8001447273951792
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.6039731118349263
0.0,-0.4013732540283234
0.0,0.6874968929538684
0.0,1.0194185254013246
0.0,0.0040592744553580124
0.0,0.2864797793584482
0.0,-0.22758610934042964
0.0,0.20915151365871482
0.0,0.0
0.0,0.014181475274894351
0.0,-0.40317476669216606
0.0,0.7357062357424439
0.0,-0.40589309650480393
0.0,0.13449604591330638
0.0,-0.4609913877641605
0.0,1.0896725546702881
0.0,0.31861661180108736
0.0,0.693380809619453
0.0,-0.20982988192090699
0.0,0.0
0.0,-0.9376014937712432
0.0,-0.379521742197364
0.0,-0.414015457339918
0.0,0.9262598535918236
0.0,-0.18716989912348314
0.0,0.0006728099891496624
0.0,-0.5887894684428772
0.0,0.08924342581641717
0.0,-0.34518529626427663
0.0,0.21894458566345154
0.0,0.0
0.0,-0.5255410357332027
0.0,0.45828138645482625
0.0,-0.2138760773494436
0.0,-0.017636285474486996
0.0,1.0461063680270548
0.0,0.07922750269034903
0.0,-0.29987126148047627
0.0,0.5557954601812395
0.0,-0.016059072612387575
0.0,0.017393285320897647
0.0,0.0
0.0,-0.3452739624014155
0.0,-0.17055482854393253
0.0,-0.6443598789590665
0.0,0.3269758109364092
0.0,-0.4271254220819695
0.0,0.14162923382392045
0.0,0.3315868042632401
0.0,-0.1234329052963316
0.0,0.04930396851906476
0.0,-0.020928013887157596
0.0,0.0
0.0,0.0
0.0,0.8661632204515379
0.0,0.009371381867013907
0.0,-0.32592441003008527
0.0,-0.082585643847548
0.0,-0.10953525051442907
0.0,-0.19172643011311097
0.0,-0.4920397252278505
0.0,-0.9889371912196009
0.0,-1.074751165738568
0.0,0.0
0.0,0.049789767087740806
0.0,-1.202705677611084
0.0,0.42327571773781525
0.0,-0.31489838669387227
0.0,-0.09714474444618908
0.0,-1.049332639132169
0.0,-3.183504159599347
0.0,1.04275654539784
0.0,-2.133365571800363
0.0,0.49401962713815906
0.0,0.0
0.0,-2.892202535518513
0.0,1.4203141369975496
0.0,-0.2447217327046784
0.0,1.0373734844514861
0.0,-0.6462343507960489
0.0,-0.5230350678278088
0.0,0.12657319174792403
0.0,0.0
0.0,0.43685767545342247
0.0,0.7343510444372813
0.0,0.0
0.0,1.3921921316223629
0.0,-0.5206483316706917
0.0,-0.7564667359091516
0.0,-1.2127869347041091
0.0,-0.4351394061648321
0.0,-0.14643815176186203
0.0,0.30908650615431355
0.0,0.062232670383956926
0.0,0.0
0.0,0.7087918090757801
0.0,-0.11903513123469946
0.0,0.0
0.0,-0.24804687828788144
0.0,0.8273717312815331
0.0,-0.7324472034119478
0.0,-0.31334032023254893
0.0,-1.3748143407026205
0.0,0.16618032204594743
0.0,0.29621469696969666
0.0,-0.878458860596564
0.0,1.3808024659041747
0.0,1.3665011779945675
0.0,0.0
0.0,1.0700184246250155
0.0,1.2780569381144868
0.0,0.0
0.0,-0.9468113912854491
0.0,-0.15942626842338992
0.0,-0.18459250064606728
0.0,0.7580728679388302
0.0,-0.5091071348597402
0.0,0.4531435578330959
0.0,0.21499020739431718
0.0,0.2588780750446061
0.0,0.0
0.0,0.48814849054853354
0.0,-0.22159682411508275
0.0,0.1309397710900833
0.0,-0.5837489429152795
0.0,0.6918166133913985
0.0,-0.6899442197654275
0.0,0.14678950096822593
0.0,-0.9767255311727131
0.0,0.0
0.0,0.3158454831326703
0.0,-0.5975552798611755
0.0,0.0
0.0,0.03748034185428516
0.0,-1.2165332598714351
0.0,-0.19706416469728844
0.0,0.7391673654827553
0.0,-0.5577026848060672
0.0,0.36298216630873015
0.0,-0.40836061660885375
0.0,-5.243384826132049
0.0,-0.6353393291251528
0.0,1.3562671220975235
0.0,0.0
0.0,0.0
0.0,-1.0410148744663534
0.0,0.5295276577385788
0.0,0.7767884371510781
0.0,-0.6541311715799549
0.0,0.5958008002098141
0.0,0.7821780213631657
0.0,-1.2039328264752687
0.0,-0.36972041253340726
0.0,0.18986545127370563
0.0,-1.2842316646886014
0.0,0.0
0.0,0.20783219418928692
0.0,0.07519897090837566
0.0,-0.4714413250281815
0.0,0.010332289629419808
0.0,0.09535756611870386
0.0,1.1765975400622868
0.0,0.4080345058259151
0.0,0.021101994168032382
0.0,0.8766561289124127
0.0,-0.06118265536763236
0.0,0.0
0.0,-0.8525215004004227
0.0,0.3267384152594037
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-1.340113239003085
0.0,1.2722393127494287
0.0,0.08967887798593915
0.0,1.7459593070416646
0.0,0.0
0.0,0.8384822039836713
0.0,-0.1837696369806526
0.0,0.0
0.0,0.038799593087097
0.0,0.0
0.0,0.6091355094242549
0.0,-0.774760208125233
0.0,-0.4761034209066793
0.0,0.08113793508665995
0.0,-0.2370921099632714
0.0,0.059797541438982596
0.0,0.6090937322784953
0.0,-0.5003174530398309
0.0,0.004596551433816737
0.0,0.4232060745092044
0.0,0.0
0.0,0.4503912681520894
0.0,0.18738732185539028
0.0,0.6648615981265138
0.0,0.18129287982140366
0.0,-0.20649210890030398
0.0,0.1286632235984028
0.0,0.0
0.0,0.5155054821865466
0.0,0.1861549550529474
0.0,-0.43728622115142296
0.0,0.0
0.0,0.8087151470167867
0.0,-0.25055538434245683
0.0,0.07677387290807759
0.0,0.6971172881846206
0.0,-0.2492544490666795
0.0,-0.5657470976855523
0.0,0.7531506216554655
0.0,-0.4788562888883507
0.0,0.38002066476231233
0.0,0.4237736736810989
0.0,0.0
0.0,-1.7432814092562927
0.0,-0.7395653530352205
0.0,0.37745478190441495
0.0,-0.42124837980406965
0.0,0.3988179190714342
0.0,0.10627370146623737
0.0,0.5255652989400018
0.0,-1.2778308770348206
0.0,1.7093974119361972
0.0,2.4214092869776658
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-1.628549526584126
0.0,0.4501536999109299
0.0,0.5874439951028113
0.0,-0.7327671802631099
0.0,1.1094811842261916
0.0,-0.6256714643463395
0.0,0.4562289894945497
0.0,0.9807245456286977
0.0,-0.15064630386455244
0.0,0.0
0.0,1.0611526613002236
0.0,0.9330233186800299
0.0,-0.15999204209537676
0.0,-0.13389681941101692
0.0,0.09699884161413012
0.0,0.8157850165840475
0.0,2.024736678445232
0.0,-0.6726064377497589
0.0,0.07950228370129125
0.0,0.15470169384763577
0.0,0.0
0.0,0.22124336544847112
0.0,0.30059973481893454
0.0,0.38135718710414673
0.0,-0.044810939944151536
0.0,-0.7884590046754065
0.0,0.0
0.0,1.2397065944467334
0.0,0.5968163839843373
0.0,0.00409186485095992
0.0,0.0
0.0,0.0
0.0,1.0472336918874754
0.0,0.0
0.0,-0.1344442461821013
0.0,-0.31593415243097445
0.0,-0.2714625042416016
0.0,-0.2129979584892809
0.0,0.2414151279738903
0.0,0.4381181059411677
0.0,0.644156816107137
0.0,0.9792341907639396
0.0,-1.5822334869829346
0.0,-0.7164821987815687
0.0,0.0
0.0,-0.40856906048834074
0.0,-0.005476063373350698
0.0,0.3821835264971256
0.0,-0.9061155988992659
0.0,0.17971990312387093
0.0,0.5092967857546282
0.0,2.340091483213959
0.0,0.8639767527031219
0.0,0.6074928658519929
0.0,-0.5366588846440947
0.0,0.0
0.0,0.7997269743349823
0.0,0.5825596646549829
0.0,-0.8096784973668738
0.0,0.27252984340365344
0.0,0.054495668769881524
0.0,0.5229536720631104
0.0,-1.0972623368146155
0.0,-2.2406399409960214
0.0,0.23358544350399432
0.0,-0.14547801382665207
0.0,0.0
0.0,1.29304581972238
0.0,1.0967559267591425
0.0,0.6323344174300479
0.0,0.22254676298036058
0.0,1.1572753938185838
0.0,-0.383502027759024
0.0,0.3713628444568607
0.0,-0.5339930725358878
0.0,0.4329937166151314
0.0,0.36649736761332996
0.0,0.0
0.0,-0.18612116369482934
0.0,0.3284124485550805
0.0,0.612235635564384
0.0,1.0917416149997548
0.0,-1.0951255945949427
0.0,-0.1649335150931692
0.0,0.01792368338217291
0.0,0.25161364383087553
0.0,0.5064311868368055
0.0,0.2541618932177324
0.0,0.0
0.0,-0.4899291900072613
0.0,0.8127032832204767
0.0,0.5862934906445512
0.0,-0.5721957079491623
0.0,1.2615269109286158
0.0,-0.0867149744004748
0.0,0.01623459378508641
0.0,0.17042776169564425
0.0,-0.38203414038019023
0.0,1.2174422385757901
0.0,0.0
0.0,0.30656783030000256
0.0,0.30563086439031406
0.0,0.2100996494362873
0.0,-0.07417430956925113
0.0,-0.7404813276602521
0.0,-0.3522924631878486
0.0,0.6779260747154626
0.0,0.8341623280180233
0.0,0.26272195490669414
0.0,0.4350935006564678
0.0,0.0
0.0,0.45565747462401796
0.0,0.6444434704774212
0.0,0.38227233724879994
0.0,1.1304960978432652
0.0,0.01655379717623377
0.0,1.518398820489528
0.0,0.3417556521903455
0.0,-1.0629687379682204
0.0,1.3353675441756867
0.0,0.5220089338809781
0.0,0.0
0.0,0.9654922202056686
0.0,0.7076446091988637
0.0,0.005660770518594895
0.0,-0.10247517465082444
0.0,0.0
0.0,1.5693598124255494
0.0,0.2449647931918763
0.0,-0.14806840087096707
0.0,0.43426853108032154
0.0,0.0
0.0,0.07548678432601719
0.0,0.14586989479494847
0.0,0.8096983912060066
0.0,0.3543548931108067
0.0,0.0
0.0,0.4620371795005153
0.0,0.8920394875867513
0.0,-2.2619622696420834
0.0,-0.3520092756340542
0.0,1.5194885401803846
0.0,-0.1622367573998423
0.0,0.0
0.0,0.0
0.0,-6.1389676636840464
0.0,1.8414830066413284
0.0,-2.2517879564207886
0.0,-0.4239565691651631
0.0,1.4260679505324136
0.0,0.9972618438510507
0.0,0.2812915471978022
0.0,-1.1569506768866071
0.0,0.7546552824438948
0.0,0.5564298489039085
0.0,0.0
0.0,0.3532812079735475
0.0,0.765015916941432
0.0,-0.3623589389008022
0.0,-0.97813879572772
0.0,-0.19309082872729427
0.0,0.0
0.0,-1.8433673296660253
0.0,-0.23979844886383894
0.0,-1.5313268725174558
0.0,-0.6846909205695981
0.0,0.0
0.0,-0.5341385765520561
0.0,1.1674438198134232
0.0,0.9829912435336624
0.0,0.11975498901626201
0.0,0.4672763927217067
0.0,0.42697866624255265
0.0,-0.12497970269392827
0.0,-0.8157221766644243
0.0,-0.18629360283480378
0.0,-1.4465097951531691
0.0,0.0
0.0,1.2064369907312251
0.0,0.42814386199886206
0.0,1.2252953625722869
0.0,1.5448345893231938
0.0,-0.40155805419930135
0.0,-0.6001533359478314
0.0,-0.4270505005504912
0.0,-0.01920822566941367
0.0,-1.577914226640675
0.0,1.1821542085909211
0.0,0.0
0.0,0.8451394966066264
0.0,-0.7783598047840615
0.0,0.603385280373834
0.0,-0.624735693791763
0.0,-1.0890523080030843
0.0,0.1896097828977417
0.0,0.3720174009337376
0.0,0.0
0.0,-0.045810862136768556
0.0,-0.017044373615357527
0.0,0.0
0.0,-0.13518725935655654
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.300025275561546
0.0,0.38629347390761265
0.0,-0.15154086247285056
0.0,-0.3382075967269929
0.0,0.0
0.0,0.800766352073958
0.0,0.22010433999067
0.0,0.0
0.0,0.6103102380835422
0.0,-0.13580112418043325
0.0,0.0
0.0,1.3637676894529573
0.0,0.9063681901697214
0.0,0.5834360664743863
0.0,-0.2769145823485994
0.0,0.41023057284407133
0.0,-0.6911096297076407
0.0,0.6124301079094715
0.0,-0.30844619893931413
0.0,0.22671100537398958
0.0,-0.12129265721103674
0.0,0.0
0.0,0.31235426348339523
0.0,0.37900209952283875
0.0,0.285217587860956
0.0,0.27628582222595094
0.0,0.0
0.0,0.07184873260010045
0.0,-0.5025998431677041
0.0,-0.9185723546055872
0.0,-0.10240151273395195
0.0,0.25105691316464424
0.0,-0.5156208614019201
0.0,0.0
0.0,-2.417802867736244
0.0,-0.5367730471008405
0.0,0.3369359487590074
0.0,0.34540142127699064
0.0,-0.8436587931551741
0.0,-0.2512766566005229
0.0,0.626088104667827
0.0,-1.168096037276873
0.0,0.8788478887092095
0.0,0.14963950687260583
0.0,0.0
0.0,1.2694582463866675
0.0,-0.5773118453797216
0.0,0.35188562247053257
0.0,1.0004192690099454
0.0,-0.41761340476410336
0.0,0.6159602619221881
0.0,-0.46661503841427576
